Customer Number,DC,UPC,ItemNumber,Quantity,PO Number (Optional),Department (Optional),Aisle Number (Optional)
130123,01,083000006289,,,,,
130123,01,083000006166,,,,,
130123,01,852696002383,,,,,
130123,01,083000260421,,,,,
130123,01,862943000178,,,,,
130123,01,853152006389,,,,,
130123,01,071429095953,,,,,
130123,01,030985070705,,,,,
130123,01,083000266454,,,,,
130123,01,032917000545,,,,,
130123,01,083000260407,,,,,
130123,01,810036262200,,,,,
130123,01,083000165405,,,,,
130123,01,853149008044,,,,,
130123,01,070844705737,,,,,
130123,01,853152100070,,,,,
130123,01,083000262555,,,,,
130123,01,073472002575,,,,,
130123,01,073472002575,,,,,
130123,01,087052127510,,,,,
130123,01,071429026209,,,,,
130123,01,071429026209,,,,,
130123,01,073472003695,,,,,
130123,01,073472003695,,,,,
130123,01,030985041750,,,,,
130123,01,010486008551,,,,,
130123,01,032917000644,,,,,
130123,01,857598008297,,,,,
130123,01,073651114631,,,,,
130123,01,073490128493,,,,,
130123,01,033844000134,,,,,
130123,01,079911026010,,,,,
130123,01,073651114600,,,,,
130123,01,030985039009,,,,,
130123,01,083000266652,,,,,
130123,01,083000016431,,,,,
130123,01,073490126123,,,,,
130123,01,033844000684,,,,,
130123,01,856716008393,,,,,
130123,01,852761007350,,,,,
130123,01,857416006191,,,,,
130123,01,073490158513,,,,,
130123,01,853149008006,,,,,
130123,01,071524103393,,,,,
130123,01,073490159046,,,,,
130123,01,857416006559,,,,,
130123,01,788434106801,,,,,
130123,01,852838005623,,,,,
130123,01,030985091250,,,,,
130123,01,852834002145,,,,,
130123,01,853149008198,,,,,
130123,01,083000165702,,,,,
130123,01,083000165702,,,,,
130123,01,083000164156,,,,,
130123,01,852838005739,,,,,
130123,01,852909003817,,,,,
130123,01,857468006156,,,,,
130123,01,781198081605,,,,,
130123,01,017400224042,,,,,
130123,01,857554005001,,,,,
130123,01,718334300290,,,,,
130123,01,074333683322,,,,,
130123,01,074329123184,,,,,
130123,01,853149008310,,,,,
130123,01,852955007005,,,,,
130123,01,083000016578,,,,,
130123,01,852955007494,,,,,
130123,01,073950276863,,,,,
130123,01,852949001071,,,,,
130123,01,074401704416,,,,,
130123,01,853014008131,,,,,
130123,01,853026005043,,,,,
130123,01,852955007319,,,,,
130123,01,074234951148,,,,,
130123,01,852955007562,,,,,
130123,01,852955007463,,,,,
130123,01,084587009090,,,,,
130123,01,860303000905,,,,,
130123,01,083000266805,,,,,
130123,01,024182000597,,,,,
130123,01,865658000020,,,,,
130123,01,074265007104,,,,,
130123,01,857597003569,,,,,
130123,01,072457880672,,,,,
130123,01,072151421119,,,,,
130123,01,853883003435,,,,,
130123,01,857724008665,,,,,
130123,01,857777004218,,,,,
130123,01,031493071208,,,,,
130123,01,858138004380,,,,,
130123,01,038794995370,,,,,
130123,01,074329123399,,,,,
130123,01,686700038965,,,,,
130123,01,850628002944,,,,,
130123,01,039045460548,,,,,
130123,01,850028524015,,,,,
130123,01,850687100056,,,,,
130123,01,038882311174,,,,,
130123,01,016055456716,,,,,
130123,01,039153010222,,,,,
130123,01,031493242424,,,,,
130123,01,031493317511,,,,,
130123,01,017252500004,,,,,
130123,01,074333501237,,,,,
130123,01,853244003234,,,,,
130123,01,853244003234,,,,,
130123,01,853244003234,,,,,
130123,01,857851005209,,,,,
130123,01,030985087000,,,,,
130123,01,746888930311,,,,,
130123,01,853311003600,,,,,
130123,01,853311003617,,,,,
130123,01,039153100862,,,,,
130123,01,083000269165,,,,,
130123,01,857851005902,,,,,
130123,01,076397031002,,,,,
130123,01,858641003535,,,,,
130123,01,853311003891,,,,,
130123,01,732894010260,,,,,
130123,01,851702007008,,,,,
130123,01,853430006261,,,,,
130123,01,853430006247,,,,,
130123,01,041224706644,,,,,
130123,01,857886006042,,,,,
130123,01,853430006148,,,,,
130123,01,071169710208,,,,,
130123,01,083000266058,,,,,
130123,01,031142004724,,,,,
130123,01,024182204384,,,,,
130123,01,746888930335,,,,,
130123,01,031142000696,,,,,
130123,01,031142000894,,,,,
130123,01,031142004809,,,,,
130123,01,083000263705,,,,,
130123,01,031142005257,,,,,
130123,01,031142554052,,,,,
130123,01,858379004569,,,,,
130123,01,041258751153,,,,,
130123,01,031142523850,,,,,
130123,01,857916006677,,,,,
130123,01,083000261688,,,,,
130123,01,857916006707,,,,,
130123,01,857916006684,,,,,
130123,01,084114902009,,,,,
130123,01,031142359022,,,,,
130123,01,083000262531,,,,,
130123,01,076479619166,,,,,
130123,01,856663004004,,,,,
130123,01,083502087632,,,,,
130123,01,099336001027,,,,,
130123,01,850030862020,,,,,
130123,01,099336001980,,,,,
130123,01,850026260199,,,,,
130123,01,858034006495,,,,,
130123,01,099336001201,,,,,
130123,01,858045004282,,,,,
130123,01,805509082218,,,,,
130123,01,689076716567,,,,,
130123,01,031493031592,,,,,
130123,01,072310008496,,,,,
130123,01,083000262548,,,,,
130123,01,083502000013,,,,,
130123,01,633711991543,,,,,
130123,01,084213000743,,,,,
130123,01,051381921507,,,,,
130123,01,858138004199,,,,,
130123,01,850687400026,,,,,
130123,01,853555006535,,,,,
130123,01,031493021609,,,,,
130123,01,032843334622,,,,,
130123,01,853555006405,,,,,
130123,01,075573000115,,,,,
130123,01,032602520082,,,,,
130123,01,853610003455,,,,,
130123,01,853610003448,,,,,
130123,01,850628002586,,,,,
130123,01,853610003738,,,,,
130123,01,032601025038,,,,,
130123,01,850628002302,,,,,
130123,01,858148003137,,,,,
130123,01,032601026097,,,,,
130123,01,032601026073,,,,,
130123,01,032601026257,,,,,
130123,01,858159002372,,,,,
130123,01,032601025090,,,,,
130123,01,032601025076,,,,,
130123,01,853544005525,,,,,
130123,01,853650004795,,,,,
130123,01,032601026080,,,,,
130123,01,858159002129,,,,,
130123,01,032601025151,,,,,
130123,01,032843336244,,,,,
130123,01,076299100127,,,,,
130123,01,032601025120,,,,,
130123,01,853650004733,,,,,
130123,01,858293002153,,,,,
130123,01,075119145881,,,,,
130123,01,075211419552,,,,,
130123,01,039978109521,,,,,
130123,01,083502087656,,,,,
130123,01,083502087656,,,,,
130123,01,853665005831,,,,,
130123,01,031146150601,,,,,
130123,01,858195003098,,,,,
130123,01,757072112017,,,,,
130123,01,853715003190,,,,,
130123,01,757072214018,,,,,
130123,01,850000725256,,,,,
130123,01,850668000405,,,,,
130123,01,031146250301,,,,,
130123,01,858241006431,,,,,
130123,01,076479622166,,,,,
130123,01,076344088875,,,,,
130123,01,870739002084,,,,,
130123,01,853753008324,,,,,
130123,01,084213000729,,,,,
130123,01,083000261886,,,,,
130123,01,689191523187,,,,,
130123,01,689191523187,,,,,
130123,01,850701006043,,,,,
130123,01,850573005014,,,,,
130123,01,076479659049,,,,,
130123,01,856885200185,,,,,
130123,01,072058617240,,,,,
130123,01,031146150304,,,,,
130123,01,850687104009,,,,,
130123,01,850668000443,,,,,
130123,01,862692000214,,,,,
130123,01,697658691171,,,,,
130123,01,853986008054,,,,,
130123,01,850732006036,,,,,
130123,01,083000005855,,,,,
130123,01,041000366406,,,,,
130123,01,072368105567,,,,,
130123,01,041153000080,,,,,
130123,01,072368105536,,,,,
130123,01,083000006531,,,,,
130123,01,041234719115,,,,,
130123,01,850732006753,,,,,
130123,01,033844001261,,,,,
130123,01,858293002894,,,,,
130123,01,051381991098,,,,,
130123,01,850732006760,,,,,
130123,01,033844002008,,,,,
130123,01,858293002450,,,,,
130123,01,858293002450,,,,,
130123,01,041258751047,,,,,
130123,01,859553004009,,,,,
130123,01,041258081908,,,,,
130123,01,075810001356,,,,,
130123,01,033844002121,,,,,
130123,01,072368127156,,,,,
130123,01,041324000062,,,,,
130123,01,033844001735,,,,,
130123,01,850732006449,,,,,
130123,01,033844000431,,,,,
130123,01,033844000387,,,,,
130123,01,850771005007,,,,,
130123,01,854092006552,,,,,
130123,01,075810032251,,,,,
130123,01,851035003449,,,,,
130123,01,077079004031,,,,,
130123,01,032917002211,,,,,
130123,01,089087120122,,,,,
130123,01,033844002244,,,,,
130123,01,851266004024,,,,,
130123,01,857183005380,,,,,
130123,01,854128008024,,,,,
130123,01,858379004330,,,,,
130123,01,854137000217,,,,,
130123,01,032917007841,,,,,
130123,01,851035003036,,,,,
130123,01,033844002350,,,,,
130123,01,076132090073,,,,,
130123,01,032917007322,,,,,
130123,01,033844000035,,,,,
130123,01,851220003605,,,,,
130123,01,851035003241,,,,,
130123,01,788709275706,,,,,
130123,01,854247002286,,,,,
130123,01,851087000052,,,,,
130123,01,850885008789,,,,,
130123,01,851087000014,,,,,
130123,01,851087000069,,,,,
130123,01,854693000010,,,,,
130123,01,854285000893,,,,,
130123,01,025373103165,,,,,
130123,01,076406061808,,,,,
130123,01,020138138345,,,,,
130123,01,011152042831,,,,,
130123,01,084213011411,,,,,
130123,01,858641003795,,,,,
130123,01,076840003563,,,,,
130123,01,033844002565,,,,,
130123,01,033617410016,,,,,
130123,01,033629123010,,,,,
130123,01,858812007706,,,,,
130123,01,851153004632,,,,,
130123,01,033629121016,,,,,
130123,01,858812007447,,,,,
130123,01,851107003001,,,,,
130123,01,858812007683,,,,,
130123,01,041641201043,,,,,
130123,01,862943000116,,,,,
130123,01,033629128015,,,,,
130123,01,084493010128,,,,,
130123,01,033629126011,,,,,
130123,01,858563004344,,,,,
130123,01,041641301255,,,,,
130123,01,077172667041,,,,,
130123,01,041641201234,,,,,
130123,01,041641201128,,,,,
130123,01,041641201272,,,,,
130123,01,038527135301,,,,,
130123,01,041736046306,,,,,
130123,01,858847000420,,,,,
130123,01,851266004000,,,,,
130123,01,862875000369,,,,,
130123,01,077420360427,,,,,
130123,01,858847000871,,,,,
130123,01,851153004649,,,,,
130123,01,858847000680,,,,,
130123,01,858847000802,,,,,
130123,01,077034013429,,,,,
130123,01,868372001014,,,,,
130123,01,084380957147,,,,,
130123,01,736924635393,,,,,
130123,01,858961001143,,,,,
130123,01,857161008921,,,,,
130123,01,077245102530,,,,,
130123,01,859543007034,,,,,
130123,01,076840003853,,,,,
130123,01,851099004017,,,,,
130123,01,077326619254,,,,,
130123,01,077652082302,,,,,
130123,01,859112006079,,,,,
130123,01,086700025024,,,,,
130123,01,026395300327,,,,,
130123,01,738545020046,,,,,
130123,01,851093004488,,,,,
130123,01,026395000326,,,,,
130123,01,810053860625,,,,,
130123,01,026396908294,,,,,
130123,01,851093004419,,,,,
130123,01,850029739241,,,,,
130123,01,854598005295,,,,,
130123,01,033844000240,,,,,
130123,01,863528000132,,,,,
130123,01,072736042234,,,,,
130123,01,033844000127,,,,,
130123,01,859401007091,,,,,
130123,01,851093004198,,,,,
130123,01,011013710077,,,,,
130123,01,851356004262,,,,,
130123,01,859480006565,,,,,
130123,01,033844000097,,,,,
130123,01,072700400046,,,,,
130123,01,860000323260,,,,,
130123,01,851356004002,,,,,
130123,01,854488008894,,,,,
130123,01,089836025210,,,,,
130123,01,859480006862,,,,,
130123,01,089836070142,,,,,
130123,01,033844002367,,,,,
130123,01,859480006633,,,,,
130123,01,033844003920,,,,,
130123,01,851356004255,,,,,
130123,01,077420211330,,,,,
130123,01,850005409809,,,,,
130123,01,077420211187,,,,,
130123,01,033844002343,,,,,
130123,01,011152031941,,,,,
130123,01,077420404350,,,,,
130123,01,033844002701,,,,,
130123,01,864082000231,,,,,
130123,01,851329008044,,,,,
130123,01,033844004040,,,,,
130123,01,033844002572,,,,,
130123,01,033844004187,,,,,
130123,01,851329008099,,,,,
130123,01,033844004019,,,,,
130123,01,033844004033,,,,,
130123,01,857554005704,,,,,
130123,01,851329008051,,,,,
130123,01,033844005856,,,,,
130123,01,859553004443,,,,,
130123,01,859553004382,,,,,
130123,01,851356004835,,,,,
130123,01,033844005108,,,,,
130123,01,033844005115,,,,,
130123,01,033844005399,,,,,
130123,01,033844005382,,,,,
130123,01,033844005092,,,,,
130123,01,033844005351,,,,,
130123,01,859686004167,,,,,
130123,01,033844006334,,,,,
130123,01,860003192818,,,,,
130123,01,860003264720,,,,,
130123,01,851492002689,,,,,
130123,01,033844007447,,,,,
130123,01,090478002033,,,,,
130123,01,033844007355,,,,,
130123,01,033844006921,,,,,
130123,01,864886000062,,,,,
130123,01,033844006501,,,,,
130123,01,090478500034,,,,,
130123,01,046015158428,,,,,
130123,01,033844006761,,,,,
130123,01,033844012212,,,,,
130123,01,046015158404,,,,,
130123,01,046015158367,,,,,
130123,01,033844021290,,,,,
130123,01,011152096308,,,,,
130123,01,046015158411,,,,,
130123,01,046015158398,,,,,
130123,01,854693000522,,,,,
130123,01,859806003858,,,,,
130123,01,093215150400,,,,,
130123,01,033844012052,,,,,
130123,01,044989203403,,,,,
130123,01,033844012274,,,,,
130123,01,851554006105,,,,,
130123,01,046015158381,,,,,
130123,01,033844012267,,,,,
130123,01,033844012014,,,,,
130123,01,084744004029,,,,,
130123,01,033844012359,,,,,
130123,01,033844012441,,,,,
130123,01,035046125059,,,,,
130123,01,084744001011,,,,,
130123,01,851562007309,,,,,
130123,01,011152032603,,,,,
130123,01,011152034706,,,,,
130123,01,851562007019,,,,,
130123,01,033844060060,,,,,
130123,01,851562007170,,,,,
130123,01,085178000083,,,,,
130123,01,042608470014,,,,,
130123,01,851562008405,,,,,
130123,01,193908001900,,,,,
130123,01,851694003828,,,,,
130123,01,073430000018,,,,,
130123,01,851694003606,,,,,
130123,01,044989202987,,,,,
130123,01,073430000056,,,,,
130123,01,851702007046,,,,,
130123,01,034800006429,,,,,
130123,01,089836187659,,,,,
130123,01,028618014059,,,,,
130123,01,781198131607,,,,,
130123,01,096506202147,,,,,
130123,01,096506202031,,,,,
130123,01,851694003811,,,,,
130123,01,096506202024,,,,,
130123,01,851694003804,,,,,
130123,01,032917001894,,,,,
130123,01,035046121884,,,,,
130123,01,035046111489,,,,,
130123,01,851702007497,,,,,
130123,01,099336001041,,,,,
130123,01,886449508105,,,,,
130123,01,099336001034,,,,,
130123,01,851702007343,,,,,
130123,01,099336003304,,,,,
130123,01,851702007169,,,,,
130123,01,099336001676,,,,,
130123,01,075251033985,,,,,
130123,01,851702007268,,,,,
130123,01,858102004484,,,,,
130123,01,641908260020,,,,,
130123,01,851702007176,,,,,
130123,01,099336005803,,,,,
130123,01,698639080052,,,,,
130123,01,085693107007,,,,,
130123,01,851724008236,,,,,
130123,01,034800886229,,,,,
130123,01,860003300404,,,,,
130123,01,012511446413,,,,,
130123,01,854758001747,,,,,
130123,01,051381911096,,,,,
130123,01,859975020045,,,,,
130123,01,854758001723,,,,,
130123,01,011259806862,,,,,
130123,01,851702007534,,,,,
130123,01,851724008250,,,,,
130123,01,011433135696,,,,,
130123,01,011152167930,,,,,
130123,01,086449216615,,,,,
130123,01,851702007510,,,,,
130123,01,858159002181,,,,,
130123,01,644098030336,,,,,
130123,01,851741008981,,,,,
130123,01,857882008583,,,,,
130123,01,012511320041,,,,,
130123,01,851724008243,,,,,
130123,01,644923120676,,,,,
130123,01,035046122379,,,,,
130123,01,035046122379,,,,,
130123,01,184522000424,,,,,
130123,01,184522000370,,,,,
130123,01,858241006349,,,,,
130123,01,085958160013,,,,,
130123,01,085696659008,,,,,
130123,01,043952000100,,,,,
130123,01,851770003018,,,,,
130123,01,008295661012,,,,,
130123,01,044082032115,,,,,
130123,01,035046127404,,,,,
130123,01,035046127404,,,,,
130123,01,851741008462,,,,,
130123,01,085958190010,,,,,
130123,01,872016001209,,,,,
130123,01,086700025017,,,,,
130123,01,186905000083,,,,,
130123,01,851770003926,,,,,
130123,01,035046126315,,,,,
130123,01,035046126315,,,,,
130123,01,860000213899,,,,,
130123,01,860000213851,,,,,
130123,01,860000268707,,,,,
130123,01,035046125035,,,,,
130123,01,085958190034,,,,,
130123,01,011863110065,,,,,
130123,01,044082531861,,,,,
130123,01,858293002955,,,,,
130123,01,035046125042,,,,,
130123,01,035046125028,,,,,
130123,01,035046126285,,,,,
130123,01,035046126285,,,,,
130123,01,099336001010,,,,,
130123,01,851770003339,,,,,
130123,01,075370150013,,,,,
130123,01,860005668670,,,,,
130123,01,860005668670,,,,,
130123,01,044219000048,,,,,
130123,01,047500481014,,,,,
130123,01,710069301405,,,,,
130123,01,047997123763,,,,,
130123,01,047997123763,,,,,
130123,01,886817000705,,,,,
130123,01,851770003209,,,,,
130123,01,077901004048,,,,,
130123,01,086700021507,,,,,
130123,01,047469045104,,,,,
130123,01,045611009196,,,,,
130123,01,858747007000,,,,,
130123,01,047997624550,,,,,
130123,01,047997624550,,,,,
130123,01,851770007368,,,,,
130123,01,874855007046,,,,,
130123,01,086700060100,,,,,
130123,01,035900307843,,,,,
130123,01,086700060476,,,,,
130123,01,070670005391,,,,,
130123,01,077544829008,,,,,
130123,01,851921006219,,,,,
130123,01,852697001187,,,,,
130123,01,086700061183,,,,,
130123,01,054467017132,,,,,
130123,01,858864004425,,,,,
130123,01,019373711215,,,,,
130123,01,047416230881,,,,,
130123,01,851770003964,,,,,
130123,01,852697001194,,,,,
130123,01,851770006033,,,,,
130123,01,078342280664,,,,,
130123,01,076397030166,,,,,
130123,01,852697001279,,,,,
130123,01,025105000465,,,,,
130123,01,860002506630,,,,,
130123,01,860002293400,,,,,
130123,01,078314002201,,,,,
130123,01,195893510702,,,,,
130123,01,859154005023,,,,,
130123,01,814343021789,,,,,
130123,01,705599014000,,,,,
130123,01,860728002614,,,,,
130123,01,851770006231,,,,,
130123,01,017077031325,,,,,
130123,01,036192122671,,,,,
130123,01,851770007276,,,,,
130123,01,088177227642,,,,,
130123,01,851093004068,,,,,
130123,01,851770006620,,,,,
130123,01,859381007425,,,,,
130123,01,086700226056,,,,,
130123,01,032917000095,,,,,
130123,01,851329008082,,,,,
130123,01,859480006435,,,,,
130123,01,077901008015,,,,,
130123,01,048000011176,,,,,
130123,01,860003192825,,,,,
130123,01,851770007405,,,,,
130123,01,854803005942,,,,,
130123,01,852749004647,,,,,
130123,01,016291441347,,,,,
130123,01,851562007040,,,,,
130123,01,036192793994,,,,,
130123,01,851552005025,,,,,
130123,01,048001219885,,,,,
130123,01,032917000125,,,,,
130123,01,036192503067,,,,,
130123,01,087992115967,,,,,
130123,01,851562007125,,,,,
130123,01,037014000498,,,,,
130123,01,047416230904,,,,,
130123,01,032917001498,,,,,
130123,01,013562302284,,,,,
130123,01,705599014024,,,,,
130123,01,075669109517,,,,,
130123,01,087052127480,,,,,
130123,01,075669102006,,,,,
130123,01,032917001511,,,,,
130123,01,051381911591,,,,,
130123,01,087052716714,,,,,
130123,01,037014000375,,,,,
130123,01,711464506785,,,,,
130123,01,866150000303,,,,,
130123,01,860003883907,,,,,
130123,01,860005767229,,,,,
130123,01,851562007507,,,,,
130123,01,032917001566,,,,,
130123,01,078342017567,,,,,
